,Usename,Time,Like_count,Comments,blogger,sentiments,weight,isFan
153,对我是猫猫,Sun Mar 15 13:40:35 +0800 2020,57.0,"""因为他说每个女生都是独一无二的自己，我失去的自信心又回来了，加油！""",xlzy,0.9642279409293877,28.5,False
154,再見puppylove__,Mon Mar 16 17:31:37 +0800 2020,56.0,"""蔡徐坤真的很温柔！！少点网络暴力""",xlyl,0.9922020185317901,28.0,False
155,困困坤坤困困cxk,Thu Mar 12 13:04:06 +0800 2020,56.0,"""文字版专访！我来啦""",wyyl,0.41820703120881597,28.0,True
156,狼铠铃要勇敢,Mon Mar 16 18:29:16 +0800 2020,56.0,"""SHE无可超越""",xlyl,0.8725230637502103,28.0,False
157,Ikun_可爱,Sun Mar 15 13:37:20 +0800 2020,54.0,"""哈哈 是个温柔又可爱的大男孩啊""",xlzy,0.9934512497731258,27.0,False
158,JiangXinY1,Mon Mar 16 17:37:43 +0800 2020,54.0,"""我们蛇团也是小姑娘长大的 现在的妹妹们也要加油哇👋🏻""",xlyl,0.9852444807365842,27.0,False
159,限定橘子味夏天,Mon Mar 16 17:31:43 +0800 2020,53.0,"""网络暴力真的很可怕""",xlyl,0.918867968513707,26.5,False
160,森林麋鹿Dong,Sun Mar 15 13:41:04 +0800 2020,53.0,"""啊啊啊啊啊我想再说一次太可爱了！！！还有在他每一次采访或者交流中能体会到他真的很尊重女生温柔体贴又善良！！！加油你可以的""",xlzy,0.99998882980796,26.5,False
161,·忘川星河·,Thu Mar 26 19:46:36 +0800 2020,52.0,"""今晚的“蓝”朋友不见不散哦蔡PD""",wbzy,0.9658513067233357,26.0,False
162,x小甜樱桃x,Mon Mar 16 17:37:00 +0800 2020,52.0,"""Ella好暖""",xlyl,0.4737672181921908,26.0,False
163,玥HELEN1221,Sun Mar 15 13:42:12 +0800 2020,52.0,"""蔡徐坤冲呀  下期就给你搞这个热搜哈哈哈哈哈哈哈""",xlzy,0.9170380913815539,26.0,False
164,菀·_·IKUN,Sun Mar 15 13:39:05 +0800 2020,51.0,"""他真的很细心又温柔啊，对待选手真的很好注重细节的男孩子""",xlzy,0.9998900067523536,25.5,True
165,AAA大老婆,Sun Mar 15 13:35:37 +0800 2020,51.0,"""温柔专业的蔡代表""",xlzy,0.976337531231789,25.5,False
166,脸圆圆的菜包ikun,Thu Mar 26 20:01:28 +0800 2020,51.0,"""来 徐困 来麻麻亲亲😚😚😚😚😚""",wbzy,0.6437070967154495,25.5,False
167,大狮子的小兔子呀,Thu Mar 12 20:12:15 +0800 2020,50.0,"""很开心，看到他能这么轻松的说说这些热爱至上""",mgyl,0.9862593574177126,25.0,False
168,ToTkr2·,Mon Mar 16 17:34:44 +0800 2020,48.0,"""她好好啊 又温柔又有趣""",xlyl,0.9806911709375272,24.0,False
169,向暖·,Sun Mar 15 13:40:26 +0800 2020,48.0,"""哈哈哈蔡徐坤真的很有梗很可爱！！好喜欢好喜欢""",xlzy,0.999567154744071,24.0,False
170,糯米剁椒鱼头呐,Thu Mar 12 13:02:53 +0800 2020,47.0,"""啊！！哥哥我来了！！！！！""",wyyl,0.9201311291060175,23.5,False
171,荣若莹Xback,Mon Mar 16 17:33:58 +0800 2020,47.0,"""偶练的时候就蛮喜欢坤坤的～青你2作为制作人很认真也严肃也会照顾到学员们的心情！点赞哦～Ella姐也很棒哦！""",xlyl,0.9999630474446594,23.5,False
172,摇滚红石榴,Mon Mar 16 17:54:34 +0800 2020,45.0,"""ELLA老师太可爱了，好喜欢她的情商和性格""",xlyl,0.9981442906543042,22.5,False
173,是如仔啊,Sun Mar 15 13:37:03 +0800 2020,44.0,"""新采访 太可爱了  网页链接""",xlzy,0.6090939755430784,22.0,False
174,K幼恩初见藍玫瑰,Thu Mar 12 13:03:31 +0800 2020,44.0,"""我们都很高冷，哈哈哈哈哈""",wyyl,0.9099865825739322,22.0,False
175,是如仔啊,Sun Mar 15 13:37:03 +0800 2020,44.0,"""新采访 太可爱了""",xlzy,0.8159390837330317,22.0,False
176,小V小小微,Mon Mar 16 17:36:38 +0800 2020,42.0,"""最近看了青春有你真的觉得蔡徐坤还挺不错的""",xlyl,0.9998821048431079,21.0,False
177,uglycrystal,Mon Mar 16 17:52:53 +0800 2020,41.0,"""Ella好可爱哦""",xlyl,0.8673424330379874,20.5,False
178,陈平凡_,Mon Mar 16 17:33:43 +0800 2020,40.0,"""Ella姐姐好贴心啊""",xlyl,0.9946058955220732,20.0,False
179,我只想被淘宝清空购物车,Mon Mar 16 17:31:28 +0800 2020,39.0,"""she最棒！""",xlyl,0.9486017835953636,19.5,False
180,伊呀守护小葵花,Thu Mar 26 19:47:09 +0800 2020,39.0,"""哈哈哈哈哈哈哈哈蔡徐坤太可爱啦""",wbzy,0.996512835085595,19.5,True
181,欤困·,Thu Mar 26 19:46:29 +0800 2020,38.0,"""蔡徐坤啊啊啊啊啊我太可以了""",wbzy,0.9393733952161994,19.0,False
182,一棵小菜裹虾仔,Mon Mar 16 17:50:41 +0800 2020,38.0,"""Ella也太可爱了吧哈哈哈哈哈！虽然她现在不是顶流，但是她们是女团天花板啊""",xlyl,0.3834537260121731,19.0,False
183,qpencil,Sun Mar 15 13:34:51 +0800 2020,36.0,"""蔡pd 是最棒的  网页链接""",xlzy,0.9700917411267662,18.0,False
184,葵葵优恩,Sun Mar 15 13:36:40 +0800 2020,36.0,"""我速速赶来看坤PD  网页链接""",xlzy,0.11657272998467938,18.0,True
185,常靠谱ikun,Thu Mar 12 20:12:27 +0800 2020,36.0,"""“外部注视不是带来真正自信的源头，我需要作品作为底气，所以红了之后第一件事情就是去磨作品”                                                    ——蔡徐坤""",mgyl,0.9999140178091359,18.0,False
186,葵葵优恩,Sun Mar 15 13:36:40 +0800 2020,36.0,"""我速速赶来看坤PD""",xlzy,0.272946144641229,18.0,True
187,第四行诗,Mon Mar 16 17:51:51 +0800 2020,36.0,"""没搞过偶 看了婧第一期 呜呜蔡徐坤真的又帅又奶""",xlyl,0.5250395661490721,18.0,False
188,柠栀去洗头了,Thu Mar 12 13:02:33 +0800 2020,36.0,"""哈哈哈哈哈我来了""",wyyl,0.8684210526315791,18.0,False
189,小王子的盐酥姬-,Mon Mar 16 17:35:34 +0800 2020,36.0,"""真的觉得ella好好啊""",xlyl,0.8063905235430144,18.0,False
190,qpencil,Sun Mar 15 13:34:51 +0800 2020,36.0,"""蔡pd 是最棒的""",xlzy,0.9892795469879787,18.0,False
191,小葵最爱芹菜炒牛肉芒果冰,Thu Mar 12 20:11:12 +0800 2020,35.0,"""“别着急回应所有的声音，你的作品是舞台”蔡pd来了""",mgyl,0.8321689930573223,17.5,True
192,我可能要发火了a,Thu Mar 12 20:03:56 +0800 2020,35.0,"""他值得被这世界温柔对待""",mgyl,0.9954477782058897,17.5,False
193,墨言要好运暴富,Mon Mar 16 17:41:44 +0800 2020,35.0,"""ELLA真的很好。""",xlyl,0.8021507575387241,17.5,False
194,EKekkun_,Thu Mar 12 20:05:42 +0800 2020,34.0,"""你永远是我们的5号""",mgyl,0.47108654225934654,17.0,False
195,向沂可可,Thu Mar 12 13:02:44 +0800 2020,34.0,"""来啦来啦 听蔡徐坤的土段子""",wyyl,0.7694626503860554,17.0,False
196,向沂可可,Thu Mar 12 13:02:44 +0800 2020,34.0,"""来啦来啦 听蔡徐坤的土段子  网页链接""",wyyl,0.5398433376335553,17.0,False
197,十里飘香你真香,Thu Mar 12 20:08:00 +0800 2020,33.0,"""不知道从什么时候开始，蔡徐坤的爱好就是我的爱好了""",mgyl,0.9857692427001589,16.5,False
198,林晨式,Thu Mar 12 20:06:43 +0800 2020,32.0,"""是的是的 超暖又很有趣的一个人@蔡徐坤""",mgyl,0.9918643670075099,16.0,False
199,陈晓芳,Sun Mar 15 13:57:25 +0800 2020,32.0,"""我笑死了你预测的真的没上哈哈哈哈哈哈哈哈哈哈冲呀是什么哈哈哈哈根本没剪进来#蔡徐坤冲呀# 我给你创个话题哈哈哈哈哈""",xlzy,0.9980951045415473,16.0,False
200,番茄的茄儿,Mon Mar 16 17:34:15 +0800 2020,31.0,"""蔡徐坤在星动亚洲的时候 就很喜欢他了。话不多，但一直在很努力""",xlyl,0.9843795713602849,15.5,False
201,小风爱吃火锅,Thu Mar 12 13:02:02 +0800 2020,31.0,"""啊啊啊啊啊采访粉来了""",wyyl,0.967271066733482,15.5,False
202,Christine婷仔,Thu Mar 12 13:05:54 +0800 2020,31.0,"""快乐来的太猛烈了！我愿意！""",wyyl,0.8769607703275532,15.5,False
203,凡伊墨,Sun Mar 15 13:35:04 +0800 2020,30.0,"""是高冷蔡大奎""",xlzy,0.7707051305732604,15.0,False
204,RoseforKun0802,Sun Mar 15 13:49:51 +0800 2020,30.0,"""“大厂共有一出手，热搜必须搞到手”服了蔡徐坤的造句能力！""",xlzy,0.6295623482419731,15.0,True
205,·镜哥顶级难泡·,Thu Mar 26 19:50:02 +0800 2020,30.0,"""啊啊啊啊啊啊啊啊啊我没了！请各位导师尽情地逗这个小朋友吧！""",wbzy,0.9980361396456152,15.0,False
206,追梦yanyan,Mon Mar 16 17:40:26 +0800 2020,29.0,"""超喜欢S.H.E""",xlyl,0.7055561428949498,14.5,False
207,AugustGilding-,Thu Mar 12 13:01:56 +0800 2020,28.0,"""文字版专访！来啦来啦！""",wyyl,0.39289350465140305,14.0,False
208,YoungKuns,Mon Mar 16 17:41:02 +0800 2020,28.0,"""大家都很好，都很优秀，就还是希望无论怎么样，未知全貌不予置评，网络暴力真的太可怕了，我们我不应该活在评论里，任何人都是一样，他们也很脆弱""",xlyl,0.9245657842653349,14.0,False
209,xusiling_,Mon Mar 16 17:39:37 +0800 2020,27.0,"""🐍 当年真的很累啊""",xlyl,0.8528334203920616,13.5,False
210,八月恋雪葵,Sun Mar 15 13:39:38 +0800 2020,26.0,"""同样的经历，让蔡PD@蔡徐坤 对选手们更能感同身受。以很温暖专业的方式给与选手们鼓励和自信，有共情感，暖心又可爱。""",xlzy,0.9999999966632762,13.0,True
211,Cc蔡甜,Thu Mar 12 20:06:37 +0800 2020,26.0,"""坚持自己的热爱""",mgyl,0.8305084745762713,13.0,False
212,amiki在行动,Thu Mar 26 19:53:18 +0800 2020,25.0,"""“这个工作好辛苦哦”""",wbzy,0.8828266754711822,12.5,False
213,咨言,Mon Mar 16 18:38:13 +0800 2020,25.0,"""Ella个性真好，好想念SHE哦演唱会演唱会，听到我的呼声了吗""",xlyl,0.9815113026049015,12.5,False
214,待到金海满天下,Mon Mar 16 17:59:08 +0800 2020,25.0,"""Ella姐很温柔很好啊""",xlyl,0.9691461903462105,12.5,False
215,可酪布丁,Thu Mar 12 20:05:09 +0800 2020,24.0,"""追逐梦想的道路，从来布满荆棘。青春制作人代表@蔡徐坤 回归曾经的舞台，带领追梦人用执着和热爱铸就成长！""",mgyl,0.9999999986565908,12.0,False
216,呀小葵花呐,Mon Mar 16 17:32:55 +0800 2020,22.0,"""蔡徐坤和Ella老师就像姐弟一样，关系一直很好呢""",xlyl,0.9838340126254683,11.0,True
217,珊宝在旅行,Thu Mar 12 20:09:43 +0800 2020,22.0,"""多乖的小孩啊""",mgyl,0.8533148175058808,11.0,False
218,未曾谋面的什么时候能相遇啊,Thu Mar 26 19:52:05 +0800 2020,22.0,"""无语太可爱了！""",wbzy,0.48305060008165546,11.0,False
219,超级小葵Hua,Mon Mar 16 17:39:05 +0800 2020,22.0,"""Ella老师好温柔，蔡徐坤也在用自己的实力告诉大家他值得我们这些粉丝爱他，也希望所有追梦的小伙伴加油＾０＾~""",xlyl,0.9999956571376382,11.0,True
220,一只宅女而已,Mon Mar 16 17:57:12 +0800 2020,21.0,"""不喜欢蔡徐坤没关系，有段时间，到处充斥着谩骂，各种脏话问候他全家十八层地狱啥的。真的，嘴下留德吧。好歹，他也是条人命阿！""",xlyl,0.9710747259669451,10.5,False
221,是如仔啊,Thu Mar 12 13:02:09 +0800 2020,20.0,"""∠🐷警告⚠ 你要爬去哪？""",wyyl,0.1720606061390677,10.0,False
222,柠檬味zz的花香y,Mon Mar 16 17:38:36 +0800 2020,20.0,"""Ella老师好暖""",xlyl,0.8546851167771112,10.0,False
223,我想改名儿了,Mon Mar 16 17:46:28 +0800 2020,20.0,"""艾拉老师真的好可爱啊""",xlyl,0.9837211856945247,10.0,False
224,卟伶咛,Sun Mar 15 13:40:53 +0800 2020,19.0,"""你好有梗啊蔡pd""",xlzy,0.8052628991252021,9.5,False
225,卟伶咛,Sun Mar 15 13:40:53 +0800 2020,19.0,"""你好有梗啊蔡pd  网页链接""",xlzy,0.5924132875363977,9.5,False
226,柚子味魔仙堡,Thu Mar 26 19:50:33 +0800 2020,19.0,"""蔡徐坤：有这个流程吗 我台本上没有啊""",wbzy,0.9685127125336348,9.5,False
227,你是海底捞月,Mon Mar 16 17:52:40 +0800 2020,19.0,"""感谢ella姐姐对小困的照顾""",xlyl,0.9918968241625565,9.5,False
228,呀小葵花呐,Thu Mar 26 19:46:14 +0800 2020,19.0,"""蔡徐坤太可爱了！！！期待今晚""",wbzy,0.7556692200403919,9.5,True
229,我是可爱的昵称,Mon Mar 16 17:50:38 +0800 2020,19.0,"""虽然我get不太到蔡徐坤的歌……但是感觉他人蛮好的，情商蛮高～""",xlyl,0.9951637536170017,9.5,False
230,阿hjx华,Mon Mar 16 17:36:16 +0800 2020,18.0,"""蔡徐坤能拿篮球梗自黑 就不该再黑他了""",xlyl,0.5260678087440348,9.0,False
231,一无恩,Thu Mar 12 20:14:13 +0800 2020,18.0,"""最难的就是坚持自我 坤坤继续加油呀 很多人都爱你""",mgyl,0.98790399763479,9.0,False
232,倪倪倪小美,Thu Mar 12 20:04:33 +0800 2020,18.0,"""“别着急回应所有的声音，你的作品是舞台”""",mgyl,0.524148105319654,9.0,False
233,k舆lun,Thu Mar 26 19:49:03 +0800 2020,18.0,"""我蓝盆友哇！！！！""",wbzy,0.7576116372688091,9.0,False
234,坤滴猪猪女孩,Thu Mar 26 19:46:25 +0800 2020,18.0,"""期待蔡徐坤""",wbzy,0.8997689021670783,9.0,True
235,永远爱坤cxk的坤,Thu Mar 12 20:04:34 +0800 2020,17.0,"""比星星更闪耀的，是他在舞台上的灯光，比努力更难能可贵的，是他年复一年的坚持，比痛苦更难以承受的，是梦想之船的停泊，热血且满怀希望，青春制作人代表@蔡徐坤 ，以师之名，不负韶华，不负期望！""",mgyl,0.9999997639178508,8.5,True
236,蔡徐坤TOUR_MEETING,Thu Mar 26 19:53:30 +0800 2020,17.0,"""蔡代表蓝色西装太帅了吧！！！喜欢！期待晚上的蔡主持哇@蔡徐坤""",wbzy,0.9996299534217632,8.5,True
237,坤家辰辰吖,Thu Mar 12 20:11:57 +0800 2020,17.0,"""别着急回应其他的声音，你的作品是舞台""",mgyl,0.5760851229174123,8.5,True
238,苏木恋茯苓,Sun Mar 15 13:37:33 +0800 2020,17.0,"""哈哈哈，蔡徐坤蔡Pd温柔可爱，凌厉有温度，负责有态度  网页链接""",xlzy,0.9939613891229612,8.5,False
239,CErin_,Mon Mar 16 19:52:35 +0800 2020,17.0,"""看了青你2对cxk好感度🆙以前那些无缘无故一直黑他的人真的很过分好心疼这位少年他真的是很好很温暖的人啊""",xlyl,0.9901197230395179,8.5,False
240,苏木恋茯苓,Sun Mar 15 13:37:33 +0800 2020,17.0,"""哈哈哈，蔡徐坤蔡Pd温柔可爱，凌厉有温度，负责有态度""",xlzy,0.9978691302617426,8.5,False
241,佳人彩子,Sun Mar 15 13:34:49 +0800 2020,16.0,"""蔡徐坤太可啦""",xlzy,0.6798994569750233,8.0,False
242,ulxxgnim,Mon Mar 16 17:58:28 +0800 2020,16.0,"""ella真的好适合综艺啊""",xlyl,0.7617083451027878,8.0,False
243,大狮子的小兔子呀,Thu Mar 26 19:52:26 +0800 2020,15.0,"""哈哈哈蔡pd在线营业喽""",wbzy,0.7789663630415433,7.5,False
244,S·K-August,Sun Mar 15 13:41:25 +0800 2020,15.0,"""哈哈哈哈哈哈哈时严格又温柔还帅气的5g达人蔡·梗王·Pd啦""",xlzy,0.999903353850842,7.5,False
245,·甜葵販賣機·,Mon Mar 16 18:44:44 +0800 2020,15.0,"""“因为你去看待别人怎么看待你，不如就是想清楚你自己的初心是什么，你为什么要做这件事，为什么要坚持，你喜欢的是什么”                                      ——蔡徐坤 """,xlyl,0.9909931062163809,7.5,True
246,余酉禾不是余酥-,Mon Mar 16 17:32:49 +0800 2020,15.0,"""菜PD真的超暖的啊，心态好还细心，真的一路过来太不容易了""",xlyl,0.9910684360719112,7.5,False
247,木子白的冰,Thu Mar 12 20:05:24 +0800 2020,15.0,"""不甘囿于世俗的庸常，接受无限可能的挑战；追梦路上，从不停歇，期待今晚蔡PD@蔡徐坤""",mgyl,0.9999229663716686,7.5,False
248,82K·依然,Sun Mar 15 13:44:12 +0800 2020,14.0,"""是专业严格的蔡代表 也是温柔可爱的大男孩呀""",xlzy,0.998492029155998,7.0,True
249,artist_kun,Sun Mar 15 13:40:41 +0800 2020,14.0,"""新采访！我来了""",xlzy,0.7114413213686993,7.0,False
250,ay坤哥厉害了,Sun Mar 15 13:38:33 +0800 2020,13.0,"""哈哈哈哈哈哈我们当时没有这个福利的，有点🍋啊""",xlzy,0.9955259036713008,6.5,True
251,喜歡獅子坤,Thu Mar 12 20:05:01 +0800 2020,13.0,"""别着急回应所有的声音，你的作品，是舞台。期待蔡PD""",mgyl,0.9165489046628589,6.5,True
252,Regulus丨Nemea,Sun Mar 15 13:45:48 +0800 2020,13.0,"""大厂工友一出手，热搜必须搞到手 哈哈哈哈哈哈哈哈哈哈哈蔡徐坤复古潮流！！""",xlzy,0.9999001795677542,6.5,False
253,爆C菜花,Sun Mar 15 13:36:55 +0800 2020,13.0,"""哈哈哈哈蔡pd咋这么可爱""",xlzy,0.9902841315890143,6.5,False
254,ZY要和袁医师去私奔,Mon Mar 16 17:48:25 +0800 2020,13.0,"""陈嘉桦真是没有另外两个在也可以讲相声🤣🤣🤣""",xlyl,0.5808446855412619,6.5,False
255,33062_星球,Mon Mar 16 18:21:50 +0800 2020,13.0,"""喜欢Ella的性格""",xlyl,0.7477510178853959,6.5,False
256,叽喳萌,Thu Mar 26 21:15:08 +0800 2020,12.0,"""傅如乔太可爱了“想哭你就哭吧” 随即伸出爱的抱抱 又有实力又温暖又可爱的女孩子 麻烦大家多多pick!""",wbzy,0.9999940239918993,6.0,False
257,802號呆木偶,Thu Mar 26 19:48:20 +0800 2020,12.0,"""太太太太太太太太可爱了吧蔡徐坤🤧🤧""",wbzy,0.8303014637411947,6.0,True
258,吃辣很厉害的牛爷爷,Mon Mar 16 18:25:17 +0800 2020,12.0,"""所以she什么时候演唱会！""",xlyl,0.4737672181921908,6.0,False
259,裴節制24271,Mon Mar 16 18:10:11 +0800 2020,12.0,"""S.H.E的光輝也是建立在風風雨雨的基礎上""",xlyl,0.057045185076330385,6.0,False
260,梓漫漫,Thu Mar 12 20:11:14 +0800 2020,11.0,"""来自蔡徐坤同学的自黑发问：你确定打篮球是特长而不是爱好吗？""",mgyl,0.9894518434410549,5.5,False
261,逐風執事,Thu Mar 26 20:56:53 +0800 2020,11.0,"""蔡PD:我就没受过这样的苦""",wbzy,0.798089775016378,5.5,False
262,春色梅子酒,Thu Mar 26 21:13:21 +0800 2020,10.0,"""被迫营业的样子太搞笑了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈""",wbzy,0.9999999998315539,5.0,False
263,KUN坤葵,Sun Mar 15 13:41:25 +0800 2020,10.0,"""专访来啦，来看看我们严厉又暖心的蔡PD啦  网页链接""",xlzy,0.26048501489330744,5.0,True
264,紫罗兰的清香love,Thu Mar 26 19:47:15 +0800 2020,10.0,"""哈哈哈蔡代表太可爱了，被迫营业""",wbzy,0.9972449281018797,5.0,False
265,据说磊哥喜欢Cxk,Sun Mar 15 13:35:15 +0800 2020,10.0,"""哇哦，来看蔡PD的采访啦！专业的代表nim  网页链接""",xlzy,0.8115682547356178,5.0,False
266,据说磊哥喜欢Cxk,Sun Mar 15 13:35:15 +0800 2020,10.0,"""哇哦，来看蔡PD的采访啦！专业的代表nim""",xlzy,0.924547436093246,5.0,False
267,是你眼中的星星啊,Thu Mar 26 19:56:55 +0800 2020,10.0,"""太可爱了，我的天，还有4分钟就8点了，我的蓝朋友，我来啦""",wbzy,0.6639752761996577,5.0,False
268,莫扎爾特的音謎,Mon Mar 16 17:33:14 +0800 2020,10.0,"""我爱你Ella！！！！""",xlyl,0.7280131706957762,5.0,False
269,彭亦弦,Mon Mar 16 18:21:48 +0800 2020,10.0,"""Ella姐也好可爱了，大家都不容易吧""",xlyl,0.8109904149845979,5.0,False
270,煮花丸,Mon Mar 16 17:36:00 +0800 2020,10.0,"""姐姐青春貌美才华横溢""",xlyl,0.9983755182421172,5.0,False
271,泡沫沫Mine,Mon Mar 16 17:59:02 +0800 2020,10.0,"""小太阳🌞""",xlyl,0.5858786325824054,5.0,False
272,KUN坤葵,Sun Mar 15 13:41:25 +0800 2020,10.0,"""专访来啦，来看看我们严厉又暖心的蔡PD啦""",xlzy,0.5005295840910722,5.0,True
273,GG-Pink,Thu Mar 12 13:03:36 +0800 2020,10.0,"""蔡徐坤真的太有梗了！喜欢""",wyyl,0.80299843646105,5.0,False
274,BEMYLION,Thu Mar 12 13:14:17 +0800 2020,10.0,"""太皮了吧蔡徐坤""",wyyl,0.8020859269935734,5.0,False
275,番茄炒鸡蛋dan,Mon Mar 16 17:56:43 +0800 2020,9.0,"""感谢ella姐对小蔡的照顾开导 """,xlyl,0.9993673524244235,4.5,False
